[FAIL 1] built-ins/AbstractModuleSource/throw-from-constructor.js | Exception in /tmp/repro_built-ins__AbstractModuleSource__throw-from-constructor.js: TypeError: Cannot read properties of undefined (reading 'sameValue')
[FAIL 1] built-ins/Function/prototype/bind/15.3.4.5-21-3.js | Exception in /tmp/repro_built-ins__Function__prototype__bind__15.3.4.5-21-3.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Function/15.3.5.4_2-52gs.js | Exception in /tmp/repro_built-ins__Function__15.3.5.4_2-52gs.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/String/prototype/normalize/return-abrupt-from-form.js | Exception in /tmp/repro_built-ins__String__prototype__normalize__return-abrupt-from-form.js: Expected a Test262Error but got a RangeError
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-139.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-139.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Date/prototype/getSeconds/this-value-non-date.js | Exception in /tmp/repro_built-ins__Date__prototype__getSeconds__this-value-non-date.js: Expected SameValue(«"undefined"», «"function"») to be true
[FAIL 1] built-ins/SuppressedError/newtarget-proto-fallback.js | Exception in /tmp/repro_built-ins__SuppressedError__newtarget-proto-fallback.js: TypeError: Cannot read properties of undefined (reading 'prototype')
[FAIL 1] built-ins/String/S15.5.2.1_A1_T11.js | Exception in /tmp/repro_built-ins__String__S15.5.2.1_A1_T11.js: #2: function __obj(){}; __str = new String(__obj); __str =="true". Actual: __str ==true
[FAIL 1] built-ins/Promise/allSettled/reject-element-function-extensible.js | Exception in /tmp/repro_built-ins__Promise__allSettled__reject-element-function-extensible.js: Expected true but got false
[FAIL 1] built-ins/Date/prototype/getMinutes/this-value-non-date.js | Exception in /tmp/repro_built-ins__Date__prototype__getMinutes__this-value-non-date.js: Expected SameValue(«"undefined"», «"function"») to be true
[FAIL 1] built-ins/Date/prototype/setTime/this-value-non-date.js | Exception in /tmp/repro_built-ins__Date__prototype__setTime__this-value-non-date.js: Expected SameValue(«"undefined"», «"function"») to be true
[FAIL 1] built-ins/Object/prototype/toString/symbol-tag-non-str.js | Exception in /tmp/repro_built-ins__Object__prototype__toString__symbol-tag-non-str.js: Expected SameValue(«"[object Symbol.toStringTag]"», «"[object Object]"») to be true
[FAIL 1] built-ins/Array/prototype/concat/arg-length-near-integer-limit.js |   what():  Object is not an integer type.
[FAIL 1] built-ins/Promise/allSettled/resolve-not-callable-reject-with-typeerror.js | Exception in /tmp/repro_built-ins__Promise__allSettled__resolve-not-callable-reject-with-typeerror.js: TypeError: is not a function
[FAIL 1] built-ins/Function/15.3.2.1-11-7-s.js | Exception in /tmp/repro_built-ins__Function__15.3.2.1-11-7-s.js: TypeError: is not a function
[FAIL 1] built-ins/Date/prototype/getTime/this-value-valid-date.js | Exception in /tmp/repro_built-ins__Date__prototype__getTime__this-value-valid-date.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/any/iter-returns-symbol-reject.js | Exception in /tmp/repro_built-ins__Promise__any__iter-returns-symbol-reject.js: callCount === 1 Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Array/prototype/findIndex/predicate-is-not-callable-throws.js | Exception in /tmp/repro_built-ins__Array__prototype__findIndex__predicate-is-not-callable-throws.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/pop/S15.4.4.6_A2_T1.js | Exception in /tmp/repro_built-ins__Array__prototype__pop__S15.4.4.6_A2_T1.js: #2: var obj = {}; obj.pop = Array.prototype.pop; obj.pop(); obj.length === 0. Actual: undefined
[FAIL 1] built-ins/Array/prototype/join/S15.4.4.5_A5_T1.js | Exception in /tmp/repro_built-ins__Array__prototype__join__S15.4.4.5_A5_T1.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/filter/15.4.4.20-9-b-6.js | Exception in /tmp/repro_built-ins__Array__prototype__filter__15.4.4.20-9-b-6.js: newArr.length Expected SameValue(«1», «2») to be true
[FAIL 1] built-ins/String/raw/return-the-string-value-from-template.js | Exception in /tmp/repro_built-ins__String__raw__return-the-string-value-from-template.js: Expected SameValue(«""», «"123\\u0065"») to be true
[FAIL 1] built-ins/Date/prototype/getFullYear/not-a-constructor.js | Exception in /tmp/repro_built-ins__Date__prototype__getFullYear__not-a-constructor.js: isConstructor invoked with a non-function value
[FAIL 1] built-ins/Promise/all/S25.4.4.1_A8.1_T1.js | Exception in /tmp/repro_built-ins__Promise__all__S25.4.4.1_A8.1_T1.js: Expected SameValue(«2», «3») to be true
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-3-172-1.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-3-172-1.js: afterWrite Expected SameValue(«false», «true») to be true
[FAIL 1] built-ins/Promise/reject-via-fn-immed.js | Exception in /tmp/repro_built-ins__Promise__reject-via-fn-immed.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/copyWithin/return-abrupt-from-delete-proxy-target.js | Exception in /tmp/repro_built-ins__Array__prototype__copyWithin__return-abrupt-from-delete-proxy-target.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/all/S25.4.4.1_A7.2_T1.js | Exception in /tmp/repro_built-ins__Promise__all__S25.4.4.1_A7.2_T1.js: Expected SameValue(«2», «4») to be true
[FAIL 1] built-ins/Array/prototype/concat/arg-length-exceeding-integer-limit.js |   what():  Object is not an integer type.
[FAIL 1] built-ins/Array/prototype/reduce/15.4.4.21-9-b-7.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__15.4.4.21-9-b-7.js: testResult !== true
[FAIL 1] built-ins/Promise/resolve/capability-executor-not-callable.js | Exception in /tmp/repro_built-ins__Promise__resolve__capability-executor-not-callable.js: executor not called at all Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/keys/resizable-buffer-grow-mid-iteration.js | Exception in /tmp/repro_built-ins__Array__prototype__keys__resizable-buffer-grow-mid-iteration.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Object/fromEntries/iterator-closed-for-throwing-entry-value-accessor.js | Exception in /tmp/repro_built-ins__Object__fromEntries__iterator-closed-for-throwing-entry-value-accessor.js: Expected a DummyError but got a Test262Error
[FAIL 1] built-ins/Promise/exception-after-resolve-in-executor.js | Exception in /tmp/repro_built-ins__Promise__exception-after-resolve-in-executor.js: Error: ignored exception
[FAIL 1] built-ins/Object/prototype/valueOf/15.2.4.4-2.js | Exception in /tmp/repro_built-ins__Object__prototype__valueOf__15.2.4.4-2.js: typeof Object.prototype.valueOf.call(false) Expected SameValue(«"boolean"», «"object"») to be true
[FAIL 1] built-ins/Promise/all/capability-resolve-throws-reject.js | Exception in /tmp/repro_built-ins__Promise__all__capability-resolve-throws-reject.js: TypeError: is not a function
[FAIL 1] built-ins/Error/error-message-tostring-toprimitive.js | Exception in /tmp/repro_built-ins__Error__error-message-tostring-toprimitive.js: Error should throw a TypeError in its ToPrimitive step Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/forEach/15.4.4.18-5-7.js | Exception in /tmp/repro_built-ins__Array__prototype__forEach__15.4.4.18-5-7.js: result !== true
[FAIL 1] built-ins/Date/prototype/getUTCMonth/length.js | Exception in /tmp/repro_built-ins__Date__prototype__getUTCMonth__length.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Promise/allSettled/reject-deferred.js | Exception in /tmp/repro_built-ins__Promise__allSettled__reject-deferred.js: Expected SameValue(«"fulfilled"», «"rejected"») to be true
[FAIL 1] built-ins/Function/length/S15.3.5.1_A2_T1.js | Exception in /tmp/repro_built-ins__Function__length__S15.3.5.1_A2_T1.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Function/15.3.5.4_2-15gs.js | Exception in /tmp/repro_built-ins__Function__15.3.5.4_2-15gs.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-293-3.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-293-3.js: Expected "a === 10", actually 0
[FAIL 1] built-ins/Date/prototype/setUTCMilliseconds/arg-coercion-order.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCMilliseconds__arg-coercion-order.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/setTime/new-value-time-clip.js | Exception in /tmp/repro_built-ins__Date__prototype__setTime__new-value-time-clip.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Function/15.3.5.4_2-22gs.js | Exception in /tmp/repro_built-ins__Function__15.3.5.4_2-22gs.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Promise/all/invoke-resolve-get-error-reject.js | Exception in /tmp/repro_built-ins__Promise__all__invoke-resolve-get-error-reject.js: The promise should be rejected
[FAIL 1] built-ins/Date/S15.9.3.1_A3_T6.1.js | Exception in /tmp/repro_built-ins__Date__S15.9.3.1_A3_T6.1.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Set/bigint-number-same-value.js | Exception in /tmp/repro_built-ins__Set__bigint-number-same-value.js: Expected SameValue(«1», «2») to be true
[FAIL 1] built-ins/Date/prototype/getDay/not-a-constructor.js | Exception in /tmp/repro_built-ins__Date__prototype__getDay__not-a-constructor.js: isConstructor invoked with a non-function value
[FAIL 1] built-ins/Date/prototype/getDate/this-value-non-object.js | Exception in /tmp/repro_built-ins__Date__prototype__getDate__this-value-non-object.js: Expected SameValue(«"undefined"», «"function"») to be true
[FAIL 1] built-ins/Array/prototype/reduce/15.4.4.21-9-b-27.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__15.4.4.21-9-b-27.js: testResult !== true
[FAIL 1] built-ins/Promise/reject-via-fn-immed-queue.js | Exception in /tmp/repro_built-ins__Promise__reject-via-fn-immed-queue.js: TypeError: is not a function
[FAIL 1] built-ins/Function/instance-name.js | Exception in /tmp/repro_built-ins__Function__instance-name.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/unshift/set-length-zero-array-length-is-non-writable.js | Exception in /tmp/repro_built-ins__Array__prototype__unshift__set-length-zero-array-length-is-non-writable.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/indexOf/15.4.4.14-9-b-i-8.js | Exception in /tmp/repro_built-ins__Array__prototype__indexOf__15.4.4.14-9-b-i-8.js: Array.prototype.indexOf.call({ length: 3 }, true) Expected SameValue(«-1», «0») to be true
[FAIL 1] built-ins/Array/prototype/indexOf/resizable-buffer.js | Exception in /tmp/repro_built-ins__Array__prototype__indexOf__resizable-buffer.js: Expected SameValue(«-1», «0») to be true
[FAIL 1] built-ins/String/prototype/toLowerCase/special_casing_conditional.js | Exception in /tmp/repro_built-ins__String__prototype__toLowerCase__special_casing_conditional.js: Single GREEK CAPITAL LETTER SIGMA Expected SameValue(«"Σ"», «"σ"») to be true
[FAIL 1] built-ins/Promise/all/call-resolve-element-items.js | Exception in /tmp/repro_built-ins__Promise__all__call-resolve-element-items.js: callCount after call to all() Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Function/15.3.5.4_2-72gs.js | Exception in /tmp/repro_built-ins__Function__15.3.5.4_2-72gs.js: TypeError: Cannot read properties of undefined (reading 'throwTypeError')
[FAIL 1] built-ins/decodeURI/S15.1.3.1_A1.9_T1.js | Exception in /tmp/repro_built-ins__decodeURI__S15.1.3.1_A1.9_T1.js: #00F0-00F7 
[FAIL 1] built-ins/Object/prototype/__defineGetter__/define-new.js | Exception in /tmp/repro_built-ins__Object__prototype____defineGetter____define-new.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/includes/length-boundaries.js | Exception in /tmp/repro_built-ins__Array__prototype__includes__length-boundaries.js: 2**53-1, found value at 2**53-2 Expected SameValue(«false», «true») to be true
[FAIL 1] built-ins/Date/prototype/S15.9.5_A08_T1.js | Exception in /tmp/repro_built-ins__Date__prototype__S15.9.5_A08_T1.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/map/create-species.js | Exception in /tmp/repro_built-ins__Array__prototype__map__create-species.js: Constructor invoked exactly once Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/decodeURIComponent/S15.1.3.2_A1.6_T1.js | Exception in /tmp/repro_built-ins__decodeURIComponent__S15.1.3.2_A1.6_T1.js: #00F0-00F7 
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-117.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-117.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Date/prototype/getUTCDay/prop-desc.js | Exception in /tmp/repro_built-ins__Date__prototype__getUTCDay__prop-desc.js: obj should have an own property getUTCDay
[FAIL 1] built-ins/Array/prototype/filter/create-proto-from-ctor-realm-non-array.js | Exception in /tmp/repro_built-ins__Array__prototype__filter__create-proto-from-ctor-realm-non-array.js: TypeError: Cannot read properties of undefined (reading 'createRealm')
[FAIL 1] built-ins/Array/prototype/map/15.4.4.19-8-b-5.js | Exception in /tmp/repro_built-ins__Array__prototype__map__15.4.4.19-8-b-5.js: testResult[1] Expected SameValue(«undefined», «false») to be true
[FAIL 1] built-ins/Date/prototype/setDate/new-value-time-clip.js | Exception in /tmp/repro_built-ins__Date__prototype__setDate__new-value-time-clip.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/concat/S15.4.4.4_A3_T1.js | Exception in /tmp/repro_built-ins__Array__prototype__concat__S15.4.4.4_A3_T1.js: TypeError: is not a function
[FAIL 1] built-ins/Object/subclass-object-arg.js | Exception in /tmp/repro_built-ins__Object__subclass-object-arg.js: Expected SameValue(«1», «undefined») to be true
[FAIL 1] built-ins/Array/of/return-abrupt-from-data-property-using-proxy.js | Exception in /tmp/repro_built-ins__Array__of__return-abrupt-from-data-property-using-proxy.js: Array.of.call(T, "Bob") throws a Test262Error exception Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/ThrowTypeError/prototype.js | Exception in /tmp/repro_built-ins__ThrowTypeError__prototype.js: TypeError: Cannot read properties of undefined (reading 'get')
[FAIL 1] built-ins/Object/fromEntries/iterator-closed-for-throwing-entry-key-tostring.js | Exception in /tmp/repro_built-ins__Object__fromEntries__iterator-closed-for-throwing-entry-key-tostring.js: Expected a DummyError but got a Test262Error
[FAIL 1] built-ins/Promise/reject/prop-desc.js | Exception in /tmp/repro_built-ins__Promise__reject__prop-desc.js: obj['reject'] descriptor should not be enumerable
[FAIL 1] built-ins/Date/prototype/setUTCMilliseconds/this-value-valid-date.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCMilliseconds__this-value-valid-date.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/race/invoke-resolve-on-promises-every-iteration-of-promise.js | Exception in /tmp/repro_built-ins__Promise__race__invoke-resolve-on-promises-every-iteration-of-promise.js: `then` invoked once for every item in iterable arg Expected SameValue(«0», «3») to be true
[FAIL 1] built-ins/Array/prototype/push/set-length-zero-array-length-is-non-writable.js | Exception in /tmp/repro_built-ins__Array__prototype__push__set-length-zero-array-length-is-non-writable.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-9-b-15.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-9-b-15.js: testResult !== true
[FAIL 1] built-ins/Date/S15.9.3.1_A4_T3.js | Exception in /tmp/repro_built-ins__Date__S15.9.3.1_A4_T3.js: `new Date(new PoisonedValueOf(1), new PoisonedValueOf(2), new PoisonedValueOf(3), new PoisonedValueOf(4))` throws a Test262Error exception Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Object/defineProperties/15.2.3.7-6-a-207.js | Exception in /tmp/repro_built-ins__Object__defineProperties__15.2.3.7-6-a-207.js: Expected obj[0] to be writable, but was not.
[FAIL 1] built-ins/Date/prototype/getUTCDate/this-value-non-object.js | Exception in /tmp/repro_built-ins__Date__prototype__getUTCDate__this-value-non-object.js: Expected SameValue(«"undefined"», «"function"») to be true
[FAIL 1] built-ins/Object/prototype/__proto__/set-ordinary-obj.js | Exception in /tmp/repro_built-ins__Object__prototype____proto____set-ordinary-obj.js: TypeError: Cannot read properties of undefined (reading 'set')
[FAIL 1] built-ins/decodeURI/S15.1.3.1_A1.15_T6.js | Exception in /tmp/repro_built-ins__decodeURI__S15.1.3.1_A1.15_T6.js: #00F0-00F7 
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-156.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-156.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Array/prototype/forEach/15.4.4.18-1-11.js | Exception in /tmp/repro_built-ins__Array__prototype__forEach__15.4.4.18-1-11.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/entries/tamper-with-global-object.js | Exception in /tmp/repro_built-ins__Object__entries__tamper-with-global-object.js: TypeError: is not a function
[FAIL 1] built-ins/Promise/any/reject-element-function-name.js | Exception in /tmp/repro_built-ins__Promise__any__reject-element-function-name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Object/values/return-order.js | Exception in /tmp/repro_built-ins__Object__values__return-order.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Date/prototype/setHours/arg-ms-to-number-err.js | Exception in /tmp/repro_built-ins__Date__prototype__setHours__arg-ms-to-number-err.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/prototype/__proto__/set-cycle-shadowed.js | Exception in /tmp/repro_built-ins__Object__prototype____proto____set-cycle-shadowed.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/withResolvers/result.js | Exception in /tmp/repro_built-ins__Promise__withResolvers__result.js: TypeError: is not a function
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-160.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-160.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Promise/any/new-reject-function.js | Exception in /tmp/repro_built-ins__Promise__any__new-reject-function.js: p1.then call count Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/String/prototype/replaceAll/searchValue-get-flags-abrupt.js | Exception in /tmp/repro_built-ins__String__prototype__replaceAll__searchValue-get-flags-abrupt.js: from custom searchValue object Thrown value was not an object!
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-187.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-187.js: TypeError: is not a function
[FAIL 1] built-ins/Promise/all/iter-returns-symbol-reject.js | Exception in /tmp/repro_built-ins__Promise__all__iter-returns-symbol-reject.js: TypeError: is not a function
[FAIL 1] built-ins/ArrayIteratorPrototype/next/args-mapped-expansion-after-exhaustion.js | Exception in /tmp/repro_built-ins__ArrayIteratorPrototype__next__args-mapped-expansion-after-exhaustion.js: TypeError: is not a function
[FAIL 1] built-ins/Function/internals/Construct/base-ctor-revoked-proxy-realm.js | Exception in /tmp/repro_built-ins__Function__internals__Construct__base-ctor-revoked-proxy-realm.js: TypeError: Cannot read properties of undefined (reading 'createRealm')
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-9-b-6.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-9-b-6.js: testResult !== true
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-3-146-1.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-3-146-1.js: obj.property Expected SameValue(«undefined», «"RegExp"») to be true
[FAIL 1] built-ins/Promise/race/length.js | Exception in /tmp/repro_built-ins__Promise__race__length.js: obj should have an own property length
[FAIL 1] built-ins/Date/prototype/toString/prop-desc.js | Exception in /tmp/repro_built-ins__Date__prototype__toString__prop-desc.js: obj should have an own property toString
[FAIL 1] built-ins/Date/prototype/toTemporalInstant/this-value-valid-date.js | Exception in /tmp/repro_built-ins__Date__prototype__toTemporalInstant__this-value-valid-date.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/prototype/__lookupSetter__/length.js | Exception in /tmp/repro_built-ins__Object__prototype____lookupSetter____length.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Object/entries/observable-operations.js | Exception in /tmp/repro_built-ins__Object__entries__observable-operations.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/filter/create-ctor-poisoned.js | Exception in /tmp/repro_built-ins__Array__prototype__filter__create-ctor-poisoned.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Promise/any/iter-returns-undefined-reject.js | Exception in /tmp/repro_built-ins__Promise__any__iter-returns-undefined-reject.js: callCount === 1 Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Promise/any/invoke-resolve-get-error.js | Exception in /tmp/repro_built-ins__Promise__any__invoke-resolve-get-error.js: Expected SameValue(«[object Object]», «[object Object]») to be true
[FAIL 1] built-ins/Array/prototype/methods-called-as-functions.js | Exception in /tmp/repro_built-ins__Array__prototype__methods-called-as-functions.js: entries Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Promise/any/call-reject-element-after-return.js | Exception in /tmp/repro_built-ins__Promise__any__call-reject-element-after-return.js: callCount after call to any() Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Object/prototype/toString/symbol-tag-override-instances.js | Exception in /tmp/repro_built-ins__Object__prototype__toString__symbol-tag-override-instances.js: Expected SameValue(«"[object Array]"», «"[object test262]"») to be true
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-623.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-623.js: obj should have an own property toISOString
[FAIL 1] built-ins/Array/prototype/reduce/resizable-buffer.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__resizable-buffer.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Date/prototype/setUTCHours/not-a-constructor.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCHours__not-a-constructor.js: isConstructor invoked with a non-function value
[FAIL 1] built-ins/Date/prototype/getUTCMonth/this-value-valid-date.js | Exception in /tmp/repro_built-ins__Date__prototype__getUTCMonth__this-value-valid-date.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/every/15.4.4.16-5-15.js | Exception in /tmp/repro_built-ins__Array__prototype__every__15.4.4.16-5-15.js: TypeError: function is not a constructor
[FAIL 1] built-ins/String/prototype/matchAll/regexp-matchAll-invocation.js | Exception in /tmp/repro_built-ins__String__prototype__matchAll__regexp-matchAll-invocation.js: Expected SameValue(«undefined», «[object Object]») to be true
[FAIL 1] built-ins/Date/prototype/setMilliseconds/name.js | Exception in /tmp/repro_built-ins__Date__prototype__setMilliseconds__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Date/parse/time-value-maximum-range.js | Exception in /tmp/repro_built-ins__Date__parse__time-value-maximum-range.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-149.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-149.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Object/defineProperties/15.2.3.7-6-a-248.js | Exception in /tmp/repro_built-ins__Object__defineProperties__15.2.3.7-6-a-248.js: obj['0'] value should be undefined
[FAIL 1] built-ins/encodeURIComponent/S15.1.3.4_A1.3_T1.js | Exception in /tmp/repro_built-ins__encodeURIComponent__S15.1.3.4_A1.3_T1.js: #D800-DBFF 
[FAIL 1] built-ins/String/prototype/endsWith/return-abrupt-from-searchstring-as-symbol.js | Exception in /tmp/repro_built-ins__String__prototype__endsWith__return-abrupt-from-searchstring-as-symbol.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/defineProperty/symbol-data-property-default-non-strict.js | Exception in /tmp/repro_built-ins__Object__defineProperty__symbol-data-property-default-non-strict.js: TypeError: Cannot convert object to primitive value
[FAIL 1] built-ins/Math/sumPrecise/name.js | Exception in /tmp/repro_built-ins__Math__sumPrecise__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Promise/all/capability-executor-not-callable.js | Exception in /tmp/repro_built-ins__Promise__all__capability-executor-not-callable.js: executor not called at all Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/JSON/stringify/value-symbol.js | Exception in /tmp/repro_built-ins__JSON__stringify__value-symbol.js: Expected SameValue(«"{}"», «undefined») to be true
[FAIL 1] built-ins/Array/prototype/every/15.4.4.16-4-11.js | Exception in /tmp/repro_built-ins__Array__prototype__every__15.4.4.16-4-11.js: Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Array/prototype/reduce/15.4.4.21-9-b-16.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__15.4.4.21-9-b-16.js: testResult !== true
[FAIL 1] built-ins/Function/prototype/call/S15.3.4.4_A5_T2.js | Exception in /tmp/repro_built-ins__Function__prototype__call__S15.3.4.4_A5_T2.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/setUTCMonth/name.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCMonth__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Array/prototype/map/15.4.4.19-8-b-1.js | Exception in /tmp/repro_built-ins__Array__prototype__map__15.4.4.19-8-b-1.js: resArr.length Expected SameValue(«2», «10») to be true
[FAIL 1] built-ins/String/prototype/replace/cstm-replace-invocation.js | Exception in /tmp/repro_built-ins__String__prototype__replace__cstm-replace-invocation.js: Expected SameValue(«""», «[object Object]») to be true
[FAIL 1] built-ins/Date/prototype/S15.9.5_A07_T1.js | Exception in /tmp/repro_built-ins__Date__prototype__S15.9.5_A07_T1.js: TypeError: is not a function
[FAIL 1] built-ins/Promise/try/ctx-ctor-throws.js | Exception in /tmp/repro_built-ins__Promise__try__ctx-ctor-throws.js: Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Promise/allSettled/reject-immed.js | Exception in /tmp/repro_built-ins__Promise__allSettled__reject-immed.js: TypeError: is not a function
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-143.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-143.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Promise/allSettled/invoke-resolve-on-promises-every-iteration-of-promise.js | Exception in /tmp/repro_built-ins__Promise__allSettled__invoke-resolve-on-promises-every-iteration-of-promise.js: `then` invoked once for every iterated promise Expected SameValue(«0», «3») to be true
[FAIL 1] built-ins/Date/S15.9.3.1_A6_T3.js | Exception in /tmp/repro_built-ins__Date__S15.9.3.1_A6_T3.js: TypeError: function is not a constructor
[FAIL 1] built-ins/decodeURI/S15.1.3.1_A1.14_T2.js | Exception in /tmp/repro_built-ins__decodeURI__S15.1.3.1_A1.14_T2.js: #00E0-00EF 
[FAIL 1] built-ins/Promise/race/invoke-then-error-close.js | Exception in /tmp/repro_built-ins__Promise__race__invoke-then-error-close.js: Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Array/prototype/sort/precise-getter-deletes-successor.js | Exception in /tmp/repro_built-ins__Array__prototype__sort__precise-getter-deletes-successor.js: Expected SameValue(«true», «false») to be true
